id,text
video9_632,它就是真材實料的一整顆芋頭
video2_211,盡量不要騎乘摩托車。
video10_735,我作牛作馬我都願意
video2_1005,我看他還滿喜歡你的。
video1_555,我總共有兩個願望 先說一個。
video4_1505,他說邊有一家漢堡店很厲害！
video11_1153,這個就是因為你們來
video6_1304,你不是說也不錯嗎
video6_1103,才有雞湯可以喝啊
video4_1230,讓你一端上桌就是驚喜！
video4_995,而且它的炒麵也很好吃
video4_1178,就是最好的調味
video5_319,如果在座各位有意願
video5_141,如果她想耍花癫去别處
video2_300,是出租手機讓人家打
video8_618,那你怎麼會知道
video6_385,連我都是受害者。
video11_739,它不像貢丸它是更像漢堡
video1_936,但是也因為這樣子
video2_1234,可以跟班長剪一樣的髮型啊
video12_732,爆吃2023南台湾必比登推介
video2_1090,葉大同，你也是。
video12_257,它的肉的那個豉實感很棒
video7_1355,然後加點水加點肉片就可以了。
video4_1242,香水金針也吃得到喔！
video7_835,這幾家是有沒有這麼厲害，高雄人這麼愛
video12_757,很像牛軫糖一樣
video4_367,都是有那種日式的精神在
video8_448,還有不同的那個感受
video7_782,要花一天以上的時間了
video7_1333,我懂了，對不對
video8_401,但是整體不是腻口的
video11_575,店面感覺很日式耶！
video4_700,小均你看這個房間！
video1_799,因為我上個月來的時候
video9_567,全部都沒了真的假的
video7_409,就是它 每個小孩都要抱著
video10_731,我們還自己出去玩
video12_662,你為什麼要看著
video4_1568,而是選用厚切的丁骨牛排
video3_1092,成功領這麼多男人
video1_949,這是我第一次看過啊。
video10_83,我都沒跟你算帳。
video9_603,隱身住宅區咖啡廳 暗藏秒殺系千層蛋糕 也可以先打電話預留
video11_1351,好酷這個我沒吃過
video9_840,真的是有新鮮才大聲
video7_16,接下來這一家就是高雄人
video2_532,所有人姿勢壓低
video12_320,很開心也很意外
video1_123,怎麼會在這種地方
video6_234,不是你找我來的嗎
video1_767,你跟MIA還拍照喔不是
video8_1354,它的肉非常非常細緻
video1_635,管家 你在揪管家！
video7_1004,那個龐蛋黃在裡面對啊
video4_737,老闆你這個真的很用心耶
video4_790,枕頭還有分軟的跟硬的。
video6_547,五、四、三、二、一
video7_642,你戳下去你就知道了。
video8_807,後來又最後用桂花香收尾
video12_235,它每一塊都有帶皮的
video3_1200,這兩瓶我拿回去檢查。
video10_589,没有你，我的军旅生涯
video7_818,他就說我帶你們去吃知名店家。
video6_1070,這麼會泡牛奶耶。
video12_1077,就我們跟市長一起
video4_956,爸爸帶你出去玩新鲜！
video3_892,長官讓你繼續回來帶兵。
video12_481,評審一定沒有想到要點蝦捲。
video7_209,那個芋頭的味道已經在裡面
video8_839,他也像是那種餐酒館
video1_127,我要講了好不好
video5_531,不要留下任何遺憾。
video9_1073,夜景你會看到很膩啦
video12_939,將近一世紀超稀有雞湯切仔羹
video1_1126,來去住一晚
video4_1120,菜色都不一樣喔！
video4_1420,它就直接放在這城堡裡面
video12_824,這個好好吃 這個很厲害
video4_469,爸爸以前也都不吃甜點的
video5_1173,告訴你一個好消息。
video1_804,他的演技進步非常多喔
video7_380,有各種不同不一樣的風格
video12_138,這樣500塊有辦法吃嗎
video12_668,也是走很原始的味道
video3_512,我真的不是故意的。
video7_1223,這幾家是有沒有這麼厲害，高雄人這麼愛，就是可以吃到最自然的酸白菜。
video7_1025,這幾家是有沒有這麼厲害
video8_957,就跟我們吃海鮮粥是不同
video2_1367,請大家待會兒操作的時候
video4_394,爸爸带你出去玩新鲜！
video9_136,來去住一晚
video7_1281,這幾家是有沒有這麼厲害
video8_679,但是口感很多種
video2_843,你在這邊整理盆栽
video11_683,好喜歡它的口感
video8_151,超獨特中式早餐燒餅夾獅子頭？！
video6_1270,就像我們獵人一樣什麼都會
video2_1161,我想由你親自送會比較有意義。
video5_699,你比較喜歡我啊
video10_999,我就把借據還給你。
video9_696,那個啤酒花是沒有酒精成分的。
video11_1337,茴香吃起來是有帶甜味的。
video7_1230,然後可以促進胃...
video10_906,什麼時候了還講錢
video4_440,爸爸带你出去玩新鲜！
video2_610,我有叫你說話嗎
video1_919,此生必住民宿這樣簡單
video1_1066,聽到來自台南的鄉親
video9_896,沒有加太多的調味料
video1_251,也能帶著寶貝盡情的玩耍
video8_743,很溫和的那一種
video11_1166,什麼無理的要求！全部往前這樣子！
video5_116,沒有，走吧，集合了。
video6_144,楊海生，你怎麼了
video1_349,就算什麼都不做
video10_596,就算咱們俩扯平了。
video7_1090,這幾家是有沒有這麼厲害高雄人這麼愛喜歡音樂的他們那邊有那些
video1_1134,但它的甜大於它的辣。
video9_1091,這裡也有戶外的泳池哨
video7_809,你知道我第一次吃
video7_1234,他們說平常吃火鍋
video4_786,像是消毒鍋和膠囊咖啡機！
video7_60,很漂亮耶 好像咖啡廳喔
video11_935,但是這裡曾經的傳說
video7_925,大家都說10月吃秋蟹最肥滿
video9_285,像是這裡就會特別加入
video7_1248,這幾家是有沒有這麼厲害
video8_438,猪脚肉饭说不定这个味道还比那個更浓。
video10_403,一直把愛掛在嘴邊的人
video11_592,如果這一家被我們選上了
video7_815,那時候我就在跟我姊聊天。
video7_217,這幾家人是有沒有這麼厲害 高雄人這麼愛
video11_16,而且是有點家道中落那種
video8_1181,那個香味真的瞬間必比登入圍一定有它
video6_157,有...蛇...蛇
video8_377,對你看它的那個價錢一定有它
video3_543,再給我一點時間。
video8_805,威風拉大預測2023必比登入圍一定有它
video3_254,但是不是放棄我的原則
video8_1293,對它就是鮮上加鮮
video6_964,但我還是希望其他長官
video6_1228,小心，你肚子會受傷。
video6_606,不好意思，打攢一下。
video1_843,有被森林給包圍的感覺是不是
video11_1099,字幕：然後裡面肉的部分是嫩！
video4_1379,爸爸带你出去花莲找新鲜！
video1_205,此生必住民宿這麼簡單！
video10_615,别客气，有什么事你儒管说。
video4_976,沒有啊 我是真的...。
video8_1031,威風拉大預測2023必比登入圍一定有它
video11_446,大概準備咬三下之後它開始反轉
video11_1191,對，她為我們節目貢獻良多！
video7_466,家裡有小朋友要裝潢的
video1_509,公館芋頭
video2_543,而且身體一定要壓低了解嗎
video4_1116,因為我從來沒有看過
video1_265,我自己真的來過啦 好不好
video1_968,做一個炒蛋的動作之後。
video10_869,我跟你當然沒有什麼深仇大恨。
video2_36,沒有啦，媽媽叫我存到银行。
video11_496,吃出一點很像咖啡香氣
video9_289,你不只喜歡吃麻酱麺
video4_676,這邊可以跟別的小朋友
video1_343,記得要多吃一點喔！
video9_1093,邊看星星還有月亮
video8_948,它算是比較熟的那種蟹黃。
video8_483,就是那個手撕豬肉
video5_689,我看你開始要走運了。
video4_1376,爸爸带你出去玩新鲜！
video12_309,他們入圍之後，馬上換這個
video7_904,這幾家是有沒有這麼厲害 高雄人這麼愛 看到這家這個我喜歡喔
video4_104,怎麼可能爸爸...
video2_1209,我已經剪好幾顆了。
video9_621,吃起來又好吃又不甜
video2_868,要找白馬王子應該不難啦。
video6_997,在福利社吃就好了。
video10_732,這樣還算兄弟嗎
video2_176,你們就是個男人
video7_418,這幾家是有沒有這麼厲害，高雄人這麼愛就是它到每一區每一區有沒有。
video11_317,我們的裝飾概念就是
video1_250,有毛小孩的朋友
video6_23,服從上面的指令有這麼難嗎
video8_925,再加上那個蔬菜的甜
video4_1518,走。。。我不講。
video10_551,對哦，我怎麼沒想到
video4_792,爸爸带你出去花莲找新鲜！
video7_157,這幾家是有沒有這麼厲害
video11_905,都很厲害 都很好吃
video7_319,這幾家是有沒有這麼厲害
video4_878,不然你講...... 你想吃什麼
video7_562,這幾家是有沒有這麼厲害
video9_1007,很舒服耶真的
video2_1179,三頁，最精華的三頁
video12_94,來聽一下評審怎麼說
video7_1199,因為這個功夫菜
video7_633,這個粉粿...
video5_383,乾脆坐在這裡等著抽籤就好了。
video8_264,威風拉大預測2023必比登入圍一定有它
video2_772,繼續搜索，幹嘛啊
video10_1142,誰叫你要跟我結婚
video12_894,所以我們要吃切仔麺
video1_464,來去住一晚
video4_757,老闖你真的很用心耶！
video10_42,對，我來看看他。
video3_812,於手榴彈投撲場做第三次投撲
video4_182,爸爸带你出去玩来去花蓮找新鲜！
video4_933,爸爸帶你出去玩 新鲜！
video4_1195,她發育比較好啦 對啦
video11_878,四周的燈飾也都超美超適合來逛逛的哉那種穿透感的概念
video1_611,曾子余說好的感性時間呢！
video7_1001,講出這句話喔對...沒有這麼厲害。
video9_784,所以酸酸的微酸的感覺
video11_1387,在地人強推！吃爆超澎湃美食！
video9_67,羅東最新五星級溫泉飯店
video4_488,吉安必吃每日限量的手工甜點，來到花蓮不朝聖你會後悔。
video2_277,就這樣被人家訂下來了。
video3_1513,你的處境很尷尬。
video8_292,它這個的那個口感
video12_1108,你還記得你第一次入圍的時候
video10_776,你約的人到現在都還沒有看到
video9_737,我告訴你有一家店很厲害。
video3_1151,叫你來打探軍情。
video4_473,地瓜有啊，裡面當然有啊。
video6_659,我們要投出去的目標處
video3_918,在所有旅部長官面前
video6_609,待會兒還要回去寫檢討報告。
video3_910,會要求回報的人
video4_1245,對不管是想要吃飽還是吃巧
video4_500,爸爸带你出去玩！来去花莲找新鲜！
video5_261,有沒有做伏地挺身
video1_525,裡外都透著漂亮的粉紅色。
video7_1284,除了就是我們當然
video9_653,我這樣第二回怎麼吃
video2_2,你們兩個知不知道
video11_1006,它的河粉真好吃！
video4_1618,那我就不跟你說英文了
video2_609,你沒有槍干我何事
video6_627,也要懂得拿捏分寸
video11_889,我們之前有拍過嗎
video12_841,旁邊的那個牛筋的部分
video8_832,是不是很適合帶外國朋友來吃
video5_500,保千萬以上的意外險
video3_877,他應該也長大了吧
video2_865,早知道不要跟你說
video9_315,除了肉羹指定必點之外
video4_1106,新鮮的啦 這個新鮮活的
video12_710,台南一定要有的溫體牛
video4_237,這燒雞的精髓就是因為老闖
video8_397,但不是給你嚴的
video6_719,我要先確定是誰寫的。
video2_964,士官長，剛剛是誰來客啊。
video5_163,早點換裝，離開。
video7_649,這幾家是有沒有這麼厲害
video9_713,咖啡它是淡淡的有點莓果香
video10_43,好，我先去倒水。
video8_276,突然想起我剛來台灣的時候
video2_361,能夠跟懂音樂的人聽音樂
video10_1009,以後羅道存再欠錢。
video7_205,這幾家是有沒有這麼厲害，很有記憶點的湯。
video10_440,羅剛真的會被退役哦。
video2_1249,根本就是我們成功領的犀利哥
video8_1188,然後裡面還有加豬腸
video4_19,公園我來好多遍了。
video9_579,所以現在我們是吃得到啦
video11_319,那我們這邊主要的話
video1_928,來去住一晚 苗栗 紫蘇豆腐 250元 紫蘇也算是客家精神之一對
video11_593,觀眾會拿著這個票來消費
video8_1287,然後就是一般外面
video8_1225,而且不會像一般的肉羹那種
video7_148,那種普通的古早味
video10_959,我們剛才被警衛攔下來
video11_1278,在地人強推！吃爆超澎湃美食！
video4_227,而且它烤的火候跟時間
video9_886,但我覺得最好吃的就是在這邊
video7_141,高雄人這麼厲害！
video3_1530,順利的通過鑑測
video2_6,班長，我們是去抓強盜。
video3_1549,不是為了求考績。
video9_396,就在這裡...
video6_780,羅剛，你真的很笨耶
video10_455,羅剛也不用這麼拼啊
video4_139,爸爸带你出去玩来去花莲找新鲜！
video6_37,不會再發生類似的事情了。
video6_700,根本就是情書嘛
video5_820,我馬上回去罰站。
video6_486,世界衛生組織有統計
video7_898,高雄沒有這麼厲害。
video9_167,因為你這樣吃下去之後
video1_959,麻油的香氣 你看
video1_640,你說管家要利用是什麼意思
video7_473,像這個知名飯店的綠豆糕
video11_663,它上面蛋當然就是很香。
video1_1020,這是砂鍋煮的，很好吃的牛腩鍋。
video3_485,但是如果你繼續固執下去
video3_359,這個操不得，那個駕不得
video12_722,然後還可以吃他們的涼拌牛腩
video11_861,人家口誤啦
video4_444,正是花蓮玉里的西瓜
video7_1172,這是南香梅瓜絲
video11_213,可是它的肉味是非常香的
video10_39,班長，羅剛是不是已經睡了。
video8_987,所以蝦肉的質感吃起來超明顯
video3_1550,也不是為了求升官
video7_1257,這幾家是有沒有這麼厲害
video1_355,此生必住民宿藏在這！
video7_351,這個蔬菜的各種脆口度
video7_190,因為酒味如果沒拿捏好
video12_1230,感覺要點它的吃這種大塊的。
video10_1143,現在後悔為時已晚了
video4_1358,你現在等下去廁所洗一下。
video1_785,那我想問你那你表現好。
video2_1227,要我剪這樣不如去死。
video7_233,然後裡面的柴魚味
video4_405,所以吃起來有點乏幽。
video7_1116,OK 然後它非常厲害
video5_620,我純粹只是因為運氣好
video12_569,請到這種員工算非常非常的大器
video12_63,還有蔬菜熬出來的
video2_923,我已經找到一個。
video3_227,以以上三點的指控
video9_903,陽光海鮮圓鍋
video8_700,然後彈 在那邊彈
video3_141,想籤志願役，但體能不好。
video5_121,這是雞排跟珍奶
video11_151,在這個截圖中，沒有可見的字幕出現在中間最下方的位置。因此，我無法提供任何字幕內容。
video5_631,字幕：變得更成熟、更穩重。
video4_434,爸爸带你出去玩！来去花莲找新鲜！
video3_997,一天到晚打電話來
video1_63,客家料理結合創意餐點一吃就停不下來的客家料理。
video3_394,如果真的要追究責任的歸屬
video7_46,有沒有 高雄人到底有沒有這麼厲害
video3_243,但是我認為該堅持的
video12_832,它就完全被它那個筋膜
video2_851,我只要掛上「惡靈退散」！
video9_1038,我們剛剛的千萬級別的夜景
video3_477,我不能完全認同你的作風
video7_1215,這幾家是有沒有這麼厲害
video1_629,一定會成功的啦
video3_913,雖然現在他不能策了
video3_1006,我不曉得，你自己看吧。
video1_1050,人潮滿滿！頭份溫體全牛料理品質自然是沒話說。
video9_997,是我的的感覺了 對啊
video4_571,爸爸带你出去玩！来去花莲找新鲜！
video10_567,我已經跟旅長報告過。
video8_1224,它腌製得很好，對肉圓入口飄香雞排味！
video1_335,樹就離我們就這麼近而已對
video4_314,就能夠吃出魚的鮮甜味
video7_1161,去對於酸白菜火鍋這麼愛
video2_757,不要怕蛇知道嗎
video6_464,謝謝班長...
video10_651,我有一條陳浩南的線報。
video5_1155,還想走四層樓啊
video12_402,很濃的那個奶味
video4_1409,爸爸帶你出去花蓮找新鮮！浴室還有衣服對
video5_528,記住我的一句話。
video7_1329,這幾家是有沒有這麼厲害高雄人這麼愛
video12_158,然後我們切盤我們就選燈的。
video3_342,沒事的，你別擔心。
video10_427,不過我有十足的把握
video11_325,但因為我們其實也算是
video3_1116,你這次真的輸慘了。
video1_521,晚餐看似西餐的擺盤
video2_1493,我自己要來跟妳講的啦
video10_351,他們趕快去打掃
video5_299,再上去、再下來
video4_653,就會變決明子茶曬！
video3_945,以三民主義為根基
video9_513,鮮嫩多汁的口感
video7_315,就是大家一定都會把它包著
video3_1463,我也是滿懷著理想
video4_589,你就知道這間甜點的魅力了。
video9_951,網羅第一手的消息好不好對
video7_63,他們應該在裡面了
video6_772,還說約在這邊不見不散。
video5_720,你當兵前沒看過民視八點檔嗎
video7_405,指標之前去到家具店
video1_1003,來去住一晚 客家鹹擂茶
video8_1137,威風拉大預測2023必比登入圍一定有它
video9_282,肉羹絕對是榜上有名
video3_671,用右手丟都偏右
video5_939,大家注意聽到班長這邊。
video9_980,這個景色色實在是...
video8_1027,它鍋巴的辣很像是辣椒粉的辣
video4_1561,爸爸带你出去花莲找新鲜！
video4_1448,都會有安全性啦 對
video7_983,它就是雖然叫海鮮粥
video4_108,這怎麼可能有動物園啦
video6_1290,把你的手肘碰到膝蓋
video6_497,在戒嚴之前
video4_808,爸爸带你出去玩来到这间咖啡廳房
video1_905,梅干菜飯
video5_491,對於特戰部隊這麼有心。
video7_257,這幾家是有沒有這麼厲害。
video7_752,這個就真的是很港式的味道。
video9_1126,接下來回房間泡湯啦！
video6_483,班長把你們當成朋友。
video12_266,就是看得出來完全不柴
video5_228,我是國防部的選兵官
video4_1576,接下來這個很厲害！
video1_25,你揍我啊，你要留我的手喔
video4_888,鬼頭刀？
video1_637,她可以幫我們放水啊
video4_102,我跟你講附近有一個動物園
video6_448,便祕，便祕又怎麼樣
video6_147,你為什麼跟天兵集團混在一起。
video10_91,你没有弄死我，你不甘心
video7_349,反而我覺得肉好像不是重點。
video4_1063,我不是隨便吃啊！
video2_1017,那我就找對人了
video1_1089,你還可以在這邊涮這個。
video12_534,1993年就開了
video7_569,年四季都能好時尚。以及達人老
video12_105,你有沒有發現必比登或米其林
video9_682,幫我包一個起來好好吃喔
video3_656,走出感情的創傷、事業的陰霾
video1_805,你要不要檢討一下
video10_1103,要有點壞人的樣子。
video11_1080,我覺得炸春捲配它的蝦醬時候
video10_172,他們在那邊偷看。
video2_585,就要死不活的樣子。
video7_568,高雄人這麼厲害！
video1_1111,對啦 不是回鍋肉的感覺
video7_294,我們3點一定要吃東西耶
video12_697,你們報了就會有別人來。
video9_504,它的沙茶都是花生的味道
video9_572,我有預留了蛋糕，可以預留
video8_296,可是會很有實體的感覺在裡面
video4_858,所以口味也都不一樣。
video4_112,看嘛這樣子看對不對
video8_515,你可以完全感覺
video4_63,好好玩喔 好新鮮喔
video4_1366,這個民宿真的很棒耶！
video2_1396,葉大同，你還慢慢來。
video8_1394,也有一個更滑溜溜 Q彈
video11_670,它魯肉是蒜香很重的那種。
video2_43,把流水編號抄起來。
video12_1015,全部吃進麵裡面
video1_57,此生必住頂級森林Villa，被山林包圍的頂級度假VILLA。
video9_87,你知道有時候步調還是要放慢
video10_543,我一定回去放鞭炮慶祝。
video8_678,味道是很和諧的
video1_162,真的是不簡單的地方你看
video4_1250,爸爸帶你出去玩！
video1_764,我跟你講其實這個地方
video4_528,然後上面的蛋糕是這樣子烤！
video8_219,撒在上面的時候
video2_933,我準備一個禮物要送給你。
video10_95,所以我想要戴罪立功
video8_1400,我覺得這應該也會超強
video1_676,我這次跟他說水龍頭好了。
video3_336,但他是連帶保證人，這是事實
video5_1080,我了解，是我不好。
video3_1060,浩子，你的漂亮老婆
video1_64,客家料理結合創意餐點，還有獨家的創意吃法超意外。
video8_428,它一點油味都沒有
video6_320,所以現在應該已經穩定下來了。
video7_1273,你的健康這樣子真的高雄人這麼厲害
video3_424,我就立刻上前關切。
video9_589,就是已經快要賣完了。
video11_104,他們會一直在這邊包餃子
video4_216,而且充滿了肉汁耶！
video9_636,芋頭千層可是店裡的
video9_1103,其實機器可能拍不出來
video4_645,這邊也是還有室內沙坑喔
video4_902,你來走進來看.....有沒有
video8_562,這裡就有三家對
video5_272,我們吃得比較好也吃得比較多。
video4_1253,你看這個胡蘿蔻。
video6_846,現在連上有疑似入侵者。
video1_304,以不破壞原始樹林的理念
video4_153,爸爸带你出去玩！来去花莲找新鲜！
video4_1397,那我先吃爸爸的
video2_582,把握時間對不對
video11_586,那你還有厲害的東西
video3_11,浪密就是殘害自己
video4_1434,不過我們要離開民宿了嗎
video9_594,這日本時間 3 點
video9_468,好彈喔彈性十足耶。
video5_1081,你生氣是應該的
video9_337,甘甜甘甜就是甘甘的
video7_2,今年的必比登推薦餐廳
video7_1163,所以其實真的是照著
video3_1510,一定有很大的幫助
video1_1106,就是原味全部鎖在裡面的感覺。
video3_1521,我今天找你們來這兒。
video8_1372,不講的話會覺得這很像魚肉
video12_412,我好像第一名是它
video5_518,絕對第一個帶頭跳
video12_565,你可以做這個決定嗎
video12_1180,這個蛋真的不是水波蛋嗎
video6_1032,對便祕很管用耶
video7_1069,你覺得很想要來這邊拍照
video7_1124,我覺得現在想到
